ID;NOM_COUV;COMP1;COMP2;COMP3
76343;Haucourt;200069730;D76;R28
76344;Haudricourt;200069722;D76;R28
76345;Haussez;200069730;D76;R28
76346;Hautot-l'Auvray;200069839;D76;R28
76347;Hautot-le-Vatois;247600620;D76;R28
76348;Hautot-Saint-Sulpice;247600620;D76;R28
76349;Hautot-sur-Mer;247600786;D76;R28
76350;Hautot-sur-Seine;200023414;D76;R28
76351;Le Havre;200084952;D76;R28
76352;La Haye;200069730;D76;R28
76353;Héberville;200069839;D76;R28
76354;Hénouville;200023414;D76;R28
76355;Héricourt-en-Caux;200069847;D76;R28
76356;Hermanville;200068534;D76;R28
76357;Hermeville;200084952;D76;R28
76359;Héronchelles;200070449;D76;R28
76360;Heugleville-sur-Scie;200068534;D76;R28
76361;Heuqueville;200084952;D76;R28
76362;Heurteauville;200010700;D76;R28
76363;Hodeng-au-Bosc;200069722;D76;R28
76364;Hodeng-Hodenger;200069730;D76;R28
76365;Houdetot;200069839;D76;R28
76366;Le Houlme;200023414;D76;R28
76367;Houppeville;200023414;D76;R28
76368;Houquetot;247600505;D76;R28
76369;La Houssaye-Béranger;200070449;D76;R28
76370;Hugleville-en-Caux;200069847;D76;R28
76371;Les Ifs;247600729;D76;R28
76372;Illois;200069722;D76;R28
76373;Imbleville;200068534;D76;R28
76374;Incheville;247600588;D76;R28
76375;Ingouville;200069839;D76;R28
76377;Isneauville;200023414;D76;R28
76378;Jumièges;200023414;D76;R28
76379;Lamberville;200068534;D76;R28
76380;Lammerville;200068534;D76;R28
76381;Landes-Vieilles-et-Neuves;200069722;D76;R28
76382;Lanquetot;200010700;D76;R28
76383;Lestanville;200068534;D76;R28
76384;Lillebonne;200010700;D76;R28
76385;Limésy;247600646;D76;R28
76386;Limpiville;200069821;D76;R28
76387;Lindebeuf;200069847;D76;R28
76388;Lintot;200010700;D76;R28
76389;Lintot-les-Bois;200068534;D76;R28
76390;Les Loges;200069821;D76;R28
76391;La Londe;200023414;D76;R28
76392;Londinières;247600604;D76;R28
76393;Longmesnil;200069730;D76;R28
76394;Longroy;247600588;D76;R28
76395;Longueil;200068534;D76;R28
76396;Longuerue;200070449;D76;R28
76397;Longueville-sur-Scie;200068534;D76;R28
76398;Louvetot;200010700;D76;R28
76399;Lucy;200070068;D76;R28
76400;Luneray;200068534;D76;R28
76401;Arelaune-en-Seine;200010700;D76;R28
76402;Malaunay;200023414;D76;R28
76403;Malleville-les-Grès;200069839;D76;R28
76404;Manéglise;200084952;D76;R28
76405;Manéhouville;200068534;D76;R28
76406;Maniquerville;200069821;D76;R28
76407;Manneville-ès-Plains;200069839;D76;R28
76408;Manneville-la-Goupil;247600505;D76;R28
76409;Mannevillette;200084952;D76;R28
76410;Maromme;200023414;D76;R28
76411;Marques;200069722;D76;R28
76412;Martainville-Épreville;200070449;D76;R28
76413;Martigny;247600786;D76;R28
76414;Martin-Église;247600786;D76;R28
76415;Massy;200070068;D76;R28
76416;Mathonville;200070068;D76;R28
76417;Maucomble;200070068;D76;R28
76418;Maulévrier-Sainte-Gertrude;200010700;D76;R28
76419;Mauny;200066405;D76;R28
76420;Mauquenchy;200069730;D76;R28
76421;Mélamare;200010700;D76;R28
76422;Melleville;247600588;D76;R28
76423;Ménerval;200069730;D76;R28
76424;Ménonval;200070068;D76;R28
76425;Mentheville;247600505;D76;R28
76426;Mésangueville;200069730;D76;R28
76427;Mesnières-en-Bray;200070068;D76;R28
76428;Le Mesnil-Durdent;200069839;D76;R28
76429;Le Mesnil-Esnard;200023414;D76;R28
76430;Mesnil-Follemprise;200070068;D76;R28
76431;Le Mesnil-Lieubray;200069730;D76;R28
76432;Mesnil-Mauger;200069730;D76;R28
76433;Mesnil-Panneville;247600620;D76;R28
76434;Mesnil-Raoul;200070449;D76;R28
76435;Le Mesnil-Réaume;247600588;D76;R28
76436;Le Mesnil-sous-Jumièges;200023414;D76;R28
76437;Meulers;247600729;D76;R28
76438;Millebosc;247600588;D76;R28
76439;Mirville;200010700;D76;R28
76440;Molagnies;200069730;D76;R28
76441;Monchaux-Soreng;200069722;D76;R28
76442;Monchy-sur-Eu;247600588;D76;R28
76443;Mont-Cauvaire;200070449;D76;R28
76445;Montérolier;200070068;D76;R28
76446;Montigny;200070449;D76;R28
76447;Montivilliers;200084952;D76;R28
76448;Montmain;200023414;D76;R28
76449;Montreuil-en-Caux;200068534;D76;R28
76450;Montroty;200069730;D76;R28
76451;Mont-Saint-Aignan;200023414;D76;R28
76452;Montville;200070449;D76;R28
76453;Morgny-la-Pommeraye;200070449;D76;R28
76454;Mortemer;200070068;D76;R28
76455;Morville-le-Héron;200069730;D76;R28
76456;Motteville;200069847;D76;R28
76457;Moulineaux;200023414;D76;R28
76458;Muchedent;200068534;D76;R28
76459;Nesle-Hodeng;200070068;D76;R28
76460;Nesle-Normandeuse;200069722;D76;R28
76461;Neufbosc;200070068;D76;R28
76462;Neufchâtel-en-Bray;200070068;D76;R28
76463;Neuf-Marché;200069730;D76;R28
76464;La Neuville-Chant-d'Oisel;200023414;D76;R28
76465;Neuville-Ferrières;200070068;D76;R28
76467;Néville;200069839;D76;R28
76468;Nointot;200010700;D76;R28
76469;Nolléval;200069730;D76;R28
76470;Normanville;200069839;D76;R28
76471;Norville;200010700;D76;R28
76472;Notre-Dame-d'Aliermont;247600729;D76;R28
76473;Notre-Dame-de-Bliquetuit;200010700;D76;R28
76474;Notre-Dame-de-Bondeville;200023414;D76;R28
76475;Franqueville-Saint-Pierre;200023414;D76;R28
76476;Port-Jérôme-sur-Seine;200010700;D76;R28
76477;Notre-Dame-du-Bec;200084952;D76;R28
76478;Notre-Dame-du-Parc;200068534;D76;R28
76479;Nullemont;200069722;D76;R28
76480;Ocqueville;200069839;D76;R28
76481;Octeville-sur-Mer;200084952;D76;R28
76482;Offranville;247600786;D76;R28
76483;Oherville;200069839;D76;R28
76484;Oissel;200023414;D76;R28
76485;Omonville;200068534;D76;R28
76486;Orival;200023414;D76;R28
76487;Osmoy-Saint-Valery;247600604;D76;R28
76488;Ouainville;200069839;D76;R28
76489;Oudalle;200084952;D76;R28
76490;Ourville-en-Caux;200069839;D76;R28
76491;Ouville-l'Abbaye;200069847;D76;R28
76492;Ouville-la-Rivière;200068534;D76;R28
76493;Paluel;200069839;D76;R28
76494;Parc-d'Anxtot;200010700;D76;R28
76495;Pavilly;247600646;D76;R28
76497;Petit-Couronne;200023414;D76;R28
76498;Le Petit-Quevilly;200023414;D76;R28
76499;Petiville;200010700;D76;R28
76500;Pierrecourt;200069722;D76;R28
76501;Pierrefiques;200084952;D76;R28
76502;Pierreval;200070449;D76;R28
76503;Pissy-Pôville;200070449;D76;R28
76504;Pleine-Sève;200069839;D76;R28
76505;Pommereux;200069730;D76;R28
76506;Pommeréval;200070068;D76;R28
76507;Ponts-et-Marais;247600588;D76;R28
76508;La Poterie-Cap-d'Antifer;200084952;D76;R28
76509;Préaux;200070449;D76;R28
76510;Prétot-Vicquemare;200069847;D76;R28
76511;Preuseville;247600604;D76;R28
76512;Puisenval;247600604;D76;R28
76513;Quevillon;200023414;D76;R28
76514;Quévreville-la-Poterie;200023414;D76;R28
76515;Quiberville-sur-Mer;200068534;D76;R28
76516;Quièvrecourt;200070068;D76;R28
76517;Quincampoix;200070449;D76;R28
76518;Raffetot;200010700;D76;R28
76519;Rainfreville;200068534;D76;R28
76520;Réalcamp;200069722;D76;R28
76521;Rebets;200070449;D76;R28
76522;La Remuée;200084952;D76;R28
76523;Rétonval;200069722;D76;R28
76524;Reuville;200069847;D76;R28
76526;Ricarville-du-Val;247600729;D76;R28
76527;Richemont;200069722;D76;R28
76528;Rieux;200069722;D76;R28
76529;Riville;200069821;D76;R28
76530;Robertot;200069847;D76;R28
76531;Rocquefort;247600620;D76;R28
76532;Rocquemont;200070068;D76;R28
76533;Rogerville;200084952;D76;R28
76534;Rolleville;200084952;D76;R28
76535;Roncherolles-en-Bray;200069730;D76;R28
76536;Roncherolles-sur-le-Vivier;200023414;D76;R28
76537;Ronchois;200069722;D76;R28
76538;Rosay;200070068;D76;R28
76540;Rouen;200023414;D76;R28
76541;Roumare;200070449;D76;R28
76542;Routes;200069847;D76;R28
76543;Rouville;200010700;D76;R28
76544;Rouvray-Catillon;200069730;D76;R28
76545;Rouxmesnil-Bouteilles;247600786;D76;R28
76546;Royville;200068534;D76;R28
76547;La Rue-Saint-Pierre;200070449;D76;R28
76548;Ry;200070449;D76;R28
76549;Saâne-Saint-Just;200068534;D76;R28
76550;Sahurs;200023414;D76;R28
76551;Sainneville;200084952;D76;R28
76552;Sainte-Adresse;200084952;D76;R28
76553;Sainte-Agathe-d'Aliermont;247600604;D76;R28
76554;Saint-Aignan-sur-Ry;200070449;D76;R28
76555;Saint-André-sur-Cailly;200070449;D76;R28
76556;Saint-Antoine-la-Forêt;200010700;D76;R28
76557;Saint-Arnoult;200010700;D76;R28
76558;Saint-Aubin-Celloville;200023414;D76;R28
76559;Saint-Aubin-de-Crétot;200010700;D76;R28
76560;Saint-Aubin-Épinay;200023414;D76;R28
76561;Saint-Aubin-lès-Elbeuf;200023414;D76;R28
76562;Saint-Aubin-le-Cauf;247600729;D76;R28
76563;Saint-Aubin-Routot;200084952;D76;R28
76564;Saint-Aubin-sur-Mer;200069839;D76;R28
76565;Saint-Aubin-sur-Scie;247600786;D76;R28
76566;Sainte-Austreberthe;247600646;D76;R28
76567;Sainte-Beuve-en-Rivière;200070068;D76;R28
76568;Saint-Clair-sur-les-Monts;247600620;D76;R28
76569;Sainte-Colombe;200069839;D76;R28
76570;Saint-Crespin;200068534;D76;R28
76571;Sainte-Croix-sur-Buchy;200070449;D76;R28
76572;Saint-Denis-d'Aclon;200068534;D76;R28
76573;Saint-Denis-le-Thiboult;200070449;D76;R28
76574;Saint-Denis-sur-Scie;200068534;D76;R28
76575;Saint-Étienne-du-Rouvray;200023414;D76;R28
76576;Saint-Eustache-la-Forêt;200010700;D76;R28
76577;Sainte-Foy;200068534;D76;R28
76578;Sainte-Geneviève;200070068;D76;R28
76580;Saint-Georges-sur-Fontaine;200070449;D76;R28
76581;Saint-Germain-des-Essourts;200070449;D76;R28
76582;Saint-Germain-d'Étables;200068534;D76;R28
76583;Saint-Germain-sous-Cailly;200070449;D76;R28
76584;Saint-Germain-sur-Eaulne;200070068;D76;R28
76585;Saint-Gilles-de-Crétot;200010700;D76;R28
76586;Saint-Gilles-de-la-Neuville;200084952;D76;R28
76587;Sainte-Hélène-Bondeville;200069821;D76;R28
76588;Saint-Hellier;200070068;D76;R28
76589;Saint-Honoré;200068534;D76;R28
76590;Saint-Jacques-d'Aliermont;247600729;D76;R28
76591;Saint-Jacques-sur-Darnétal;200023414;D76;R28
76592;Saint-Jean-de-Folleville;200010700;D76;R28
76593;Saint-Jean-de-la-Neuville;200010700;D76;R28
76594;Saint-Jean-du-Cardonnay;200070449;D76;R28
76595;Saint-Jouin-Bruneval;200084952;D76;R28
76596;Saint-Laurent-de-Brèvedent;200084952;D76;R28
76597;Saint-Laurent-en-Caux;200069847;D76;R28
76598;Saint-Léger-aux-Bois;200069722;D76;R28
76599;Saint-Léger-du-Bourg-Denis;200023414;D76;R28
76600;Saint-Léonard;200069821;D76;R28
76601;Saint-Lucien;200069730;D76;R28
76602;Saint-Maclou-de-Folleville;200068534;D76;R28
76603;Saint-Maclou-la-Brière;247600505;D76;R28
76604;Saint-Mards;200068534;D76;R28
76605;Sainte-Marguerite-sur-Mer;247600786;D76;R28
76606;Morienne;200069722;D76;R28
76608;Sainte-Marguerite-sur-Duclair;200023414;D76;R28
76609;Sainte-Marie-au-Bosc;200084952;D76;R28
76610;Sainte-Marie-des-Champs;247600620;D76;R28
76611;Saint-Martin-aux-Arbres;200069847;D76;R28
76612;Saint-Martin-au-Bosc;200069722;D76;R28
76613;Saint-Martin-aux-Buneaux;200069839;D76;R28
76614;Saint-Martin-de-Boscherville;200023414;D76;R28
76615;Saint-Martin-du-Bec;200084952;D76;R28
76616;Saint-Martin-du-Manoir;200084952;D76;R28
76617;Saint-Martin-du-Vivier;200023414;D76;R28
76618;Petit-Caux;247600729;D76;R28
76619;Saint-Martin-le-Gaillard;247600729;D76;R28
76620;Saint-Martin-l'Hortier;200070068;D76;R28
76621;Saint-Martin-Osmonville;200070068;D76;R28
76622;Saint-Maurice-d'Ételan;200010700;D76;R28
76623;Saint-Michel-d'Halescourt;200069730;D76;R28
76624;Saint-Nicolas-d'Aliermont;247600729;D76;R28
76626;Saint-Nicolas-de-la-Haie;200010700;D76;R28
76627;Saint-Nicolas-de-la-Taille;200010700;D76;R28
76628;Saint-Ouen-du-Breuil;200068534;D76;R28
76629;Saint-Ouen-le-Mauger;200068534;D76;R28
76630;Saint-Ouen-sous-Bailly;247600729;D76;R28
76631;Saint-Paër;200023414;D76;R28
76632;Saint-Pierre-Bénouville;200068534;D76;R28
76634;Saint-Pierre-de-Manneville;200023414;D76;R28
76635;Saint-Pierre-des-Jonquières;247600604;D76;R28
76636;Saint-Pierre-de-Varengeville;200023414;D76;R28
76637;Saint-Pierre-en-Port;200069821;D76;R28
76638;Saint-Pierre-en-Val;247600588;D76;R28
76640;Saint-Pierre-lès-Elbeuf;200023414;D76;R28
76641;Saint-Pierre-le-Vieux;200069839;D76;R28
76642;Saint-Pierre-le-Viger;200069839;D76;R28
76644;Saint-Rémy-Boscrocourt;247600588;D76;R28
76645;Saint-Riquier-en-Rivière;200069722;D76;R28
76646;Saint-Riquier-ès-Plains;200069839;D76;R28
76647;Saint-Romain-de-Colbosc;200084952;D76;R28
76648;Saint-Saëns;200070068;D76;R28
76649;Saint-Saire;200070068;D76;R28
76650;Saint-Sauveur-d'Émalleville;247600505;D76;R28
76651;Saint-Sylvain;200069839;D76;R28
76652;Saint-Vaast-d'Équiqueville;247600729;D76;R28
76653;Saint-Vaast-Dieppedalle;200069839;D76;R28
76654;Saint-Vaast-du-Val;200068534;D76;R28
76655;Saint-Valery-en-Caux;200069839;D76;R28
76656;Saint-Victor-l'Abbaye;200068534;D76;R28
76657;Saint-Vigor-d'Ymonville;200084952;D76;R28
76658;Saint-Vincent-Cramesnil;200084952;D76;R28
76660;Sandouville;200084952;D76;R28
76662;Sassetot-le-Malgardé;200068534;D76;R28
76663;Sassetot-le-Mauconduit;200069821;D76;R28
76664;Sasseville;200069839;D76;R28
76665;Sauchay;247600729;D76;R28
76666;Saumont-la-Poterie;200069730;D76;R28
76667;Sauqueville;247600786;D76;R28
76668;Saussay;200069847;D76;R28
76669;Sausseuzemare-en-Caux;247600505;D76;R28
76670;Senneville-sur-Fécamp;200069821;D76;R28
76671;Sept-Meules;247600729;D76;R28
76672;Serqueux;200069730;D76;R28
76673;Servaville-Salmonville;200070449;D76;R28
76675;Sierville;200070449;D76;R28
76676;Sigy-en-Bray;200069730;D76;R28
76677;Smermesnil;247600604;D76;R28
76678;Sommery;200070068;D76;R28
76679;Sommesnil;200069839;D76;R28
76680;Sorquainville;200069821;D76;R28
76681;Sotteville-lès-Rouen;200023414;D76;R28
76682;Sotteville-sous-le-Val;200023414;D76;R28
76683;Sotteville-sur-Mer;200069839;D76;R28
76684;Tancarville;200010700;D76;R28
76685;Thérouldeville;200069821;D76;R28
76686;Theuville-aux-Maillots;200069821;D76;R28
76688;Thiergeville;200069821;D76;R28
76689;Thiétreville;200069821;D76;R28
76690;Thil-Manneville;200068534;D76;R28
76691;Le Thil-Riberpré;200069730;D76;R28
76692;Thiouville;200069839;D76;R28
76693;Le Tilleul;200084952;D76;R28
76694;Tocqueville-en-Caux;200068534;D76;R28
76695;Tocqueville-les-Murs;247600505;D76;R28
76697;Torcy-le-Grand;200068534;D76;R28
76698;Torcy-le-Petit;200068534;D76;R28
76699;Le Torp-Mesnil;200069847;D76;R28
76700;Tôtes;200068534;D76;R28
76702;Touffreville-la-Corbeline;247600620;D76;R28
76703;Touffreville-sur-Eu;247600729;D76;R28
76705;Tourville-la-Rivière;200023414;D76;R28
76706;Tourville-les-Ifs;200069821;D76;R28
76707;Tourville-sur-Arques;247600786;D76;R28
76708;Toussaint;200069821;D76;R28
76709;Le Trait;200023414;D76;R28
76710;Trémauville;200010700;D76;R28
76711;Le Tréport;247600588;D76;R28
76712;La Trinité-du-Mont;200010700;D76;R28
76714;Les Trois-Pierres;200084952;D76;R28
76715;Trouville;200010700;D76;R28
76716;Turretot;200084952;D76;R28
76717;Val-de-la-Haye;200023414;D76;R28
76718;Valliquerville;247600620;D76;R28
76719;Valmont;200069821;D76;R28
76720;Varengeville-sur-Mer;247600786;D76;R28
76721;Varneville-Bretteville;200068534;D76;R28
76723;Vassonville;200068534;D76;R28
76724;Vatierville;200070068;D76;R28
76725;Vattetot-sous-Beaumont;247600505;D76;R28
76726;Vattetot-sur-Mer;200069821;D76;R28
76727;Vatteville-la-Rue;200010700;D76;R28
76728;La Vaupalière;200070449;D76;R28
76730;Veauville-lès-Quelles;200069839;D76;R28
76731;Vénestanville;200068534;D76;R28
76732;Butot-Vénesville;200069839;D76;R28
76733;Ventes-Saint-Rémy;200070068;D76;R28
76734;Vergetot;200084952;D76;R28
76735;Veules-les-Roses;200069839;D76;R28
76736;Veulettes-sur-Mer;200069839;D76;R28
76737;Vibeuf;200069847;D76;R28
76738;Vieux-Manoir;200070449;D76;R28
76739;Vieux-Rouen-sur-Bresle;200069722;D76;R28
76740;La Vieux-Rue;200070449;D76;R28
76741;Villainville;200084952;D76;R28
76743;Villers-Écalles;247600646;D76;R28
76744;Villers-sous-Foucarmont;200069722;D76;R28
76745;Villy-sur-Yères;247600729;D76;R28
76746;Vinnemerville;200069839;D76;R28
76747;Virville;247600505;D76;R28
76748;Vittefleur;200069839;D76;R28
76749;Wanchy-Capval;247600604;D76;R28
76750;Yainville;200023414;D76;R28
76751;Yébleron;200010700;D76;R28
76752;Yerville;200069847;D76;R28
76753;Ymare;200023414;D76;R28
76754;Yport;200069821;D76;R28
76755;Ypreville-Biville;200069821;D76;R28
76756;Yquebeuf;200070449;D76;R28
76757;Yvecrique;200069847;D76;R28
76758;Yvetot;247600620;D76;R28
76759;Yville-sur-Seine;200023414;D76;R28
77001;Achères-la-Forêt;200072346;D77;R11
77002;Amillis;200090504;D77;R11
77003;Amponville;200023240;D77;R11
77004;Andrezel;200070779;D77;R11
77005;Annet-sur-Marne;200033090;D77;R11
77006;Arbonne-la-Forêt;200072346;D77;R11
77007;Argentières;200070779;D77;R11
77008;Armentières-en-Brie;247700065;D77;R11
77009;Arville;200023919;D77;R11
77010;Aubepierre-Ozouer-le-Repos;247700701;D77;R11
77011;Aufferville;200023919;D77;R11
77012;Augers-en-Brie;200037133;D77;R11
77013;Aulnoy;200090504;D77;R11
77014;Avon;200072346;D77;R11
77015;Baby;200040251;D77;R11
77016;Bagneaux-sur-Loing;200023240;D77;R11
77018;Bailly-Romainvilliers;247700339;D77;R11
77019;Balloy;200040251;D77;R11
77020;Bannost-Villegagnon;200037133;D77;R11
77021;Barbey;247700107;D77;R11
77022;Barbizon;200072346;D77;R11
77023;Barcy;200072130;D77;R11
77024;Bassevelle;200090504;D77;R11
77025;Bazoches-lès-Bray;200040251;D77;R11
77026;Beauchery-Saint-Martin;200037133;D77;R11
77027;Beaumont-du-Gâtinais;200023919;D77;R11
77029;Beauvoir;200070779;D77;R11
77030;Bellot;200072544;D77;R11
77031;Bernay-Vilbert;200072874;D77;R11
77032;Beton-Bazoches;200037133;D77;R11
77033;Bezalles;200037133;D77;R11
77034;Blandy;200070779;D77;R11
77035;Blennes;247700107;D77;R11
77036;Boisdon;200037133;D77;R11
77037;Bois-le-Roi;200072346;D77;R11
77038;Boissettes;247700057;D77;R11
77039;Boissise-la-Bertrand;247700057;D77;R11
77040;Boissise-le-Roi;247700057;D77;R11
77041;Boissy-aux-Cailles;200072346;D77;R11
77042;Boissy-le-Châtel;200090504;D77;R11
77043;Boitron;200072544;D77;R11
77044;Bombon;200070779;D77;R11
77045;Bougligny;200023919;D77;R11
77046;Boulancourt;200023240;D77;R11
77047;Bouleurs;200090504;D77;R11
77048;Bourron-Marlotte;200072346;D77;R11
77049;Boutigny;200072130;D77;R11
77050;Bransles;200023919;D77;R11
77051;Bray-sur-Seine;200040251;D77;R11
77052;Bréau;247700701;D77;R11
77053;Brie-Comte-Robert;247700644;D77;R11
77054;La Brosse-Montceaux;247700107;D77;R11
77055;Brou-sur-Chantereine;200057958;D77;R11
77056;Burcy;200023240;D77;R11
77057;Bussières;200090504;D77;R11
77058;Bussy-Saint-Georges;247700594;D77;R11
77059;Bussy-Saint-Martin;247700594;D77;R11
77060;Buthiers;200023240;D77;R11
77061;Cannes-Écluse;247700107;D77;R11
77062;Carnetin;247700594;D77;R11
77063;La Celle-sur-Morin;200090504;D77;R11
77065;Cély;200072346;D77;R11
77066;Cerneux;200037133;D77;R11
77067;Cesson;200059228;D77;R11
77068;Cessoy-en-Montois;200040251;D77;R11
77069;Chailly-en-Bière;200072346;D77;R11
77070;Chailly-en-Brie;200090504;D77;R11
77071;Chaintreaux;200023919;D77;R11
77072;Chalautre-la-Grande;200037133;D77;R11
77073;Chalautre-la-Petite;200037133;D77;R11
77075;Chalifert;247700594;D77;R11
77076;Chalmaison;200040251;D77;R11
77077;Chambry;200072130;D77;R11
77078;Chamigny;200090504;D77;R11
77079;Champagne-sur-Seine;247700032;D77;R11
77080;Champcenest;200037133;D77;R11
77081;Champdeuil;200070779;D77;R11
77082;Champeaux;200070779;D77;R11
77083;Champs-sur-Marne;200057958;D77;R11
77084;Changis-sur-Marne;200090504;D77;R11
77085;Chanteloup-en-Brie;247700594;D77;R11
77086;La Chapelle-Gauthier;247700701;D77;R11
77087;La Chapelle-Iger;200072874;D77;R11
77088;La Chapelle-la-Reine;200072346;D77;R11
77089;La Chapelle-Rablais;247700701;D77;R11
77090;La Chapelle-Saint-Sulpice;200037133;D77;R11
77091;Les Chapelles-Bourbon;200072874;D77;R11
77093;La Chapelle-Moutils;200072544;D77;R11
77094;Charmentray;200033090;D77;R11
77095;Charny;200033090;D77;R11
77096;Chartrettes;200072346;D77;R11
77097;Chartronges;200072544;D77;R11
77098;Châteaubleau;247700701;D77;R11
77099;Château-Landon;200023919;D77;R11
77100;Le Châtelet-en-Brie;200070779;D77;R11
77101;Châtenay-sur-Seine;200040251;D77;R11
77102;Châtenoy;200023240;D77;R11
77103;Châtillon-la-Borde;200070779;D77;R11
77104;Châtres;200072874;D77;R11
77106;Chauffry;200090504;D77;R11
77107;Chaumes-en-Brie;200070779;D77;R11
77108;Chelles;200057958;D77;R11
77109;Chenoise-Cucharmoy;200037133;D77;R11
77110;Chenou;200023919;D77;R11
77111;Chessy;247700339;D77;R11
77112;Chevrainvilliers;200023240;D77;R11
77113;Chevru;200090504;D77;R11
77114;Chevry-Cossigny;247700644;D77;R11
77115;Chevry-en-Sereine;247700107;D77;R11
77116;Choisy-en-Brie;200072544;D77;R11
77117;Citry;200090504;D77;R11
77118;Claye-Souilly;200055655;D77;R11
77119;Clos-Fontaine;247700701;D77;R11
77120;Cocherel;247700065;D77;R11
77121;Collégien;247700594;D77;R11
77122;Combs-la-Ville;200059228;D77;R11
77123;Compans;200055655;D77;R11
77124;Conches-sur-Gondoire;247700594;D77;R11
77125;Condé-Sainte-Libiaire;200090504;D77;R11
77126;Congis-sur-Thérouanne;247700065;D77;R11
77127;Coubert;200070779;D77;R11
77128;Couilly-Pont-aux-Dames;200090504;D77;R11
77129;Coulombs-en-Valois;247700065;D77;R11
77130;Coulommes;200090504;D77;R11
77131;Coulommiers;200090504;D77;R11
77132;Coupvray;247700339;D77;R11
77133;Courcelles-en-Bassée;247700107;D77;R11
77134;Courchamp;200037133;D77;R11
77135;Courpalay;200072874;D77;R11
77136;Courquetaine;200070779;D77;R11
77137;Courtacon;200037133;D77;R11
77138;Courtomer;200072874;D77;R11
77139;Courtry;200057958;D77;R11
77140;Coutençon;200040251;D77;R11
77141;Coutevroult;200090504;D77;R11
77142;Crécy-la-Chapelle;200090504;D77;R11
77143;Crégy-lès-Meaux;200072130;D77;R11
77144;Crèvecœur-en-Brie;200072874;D77;R11
77145;Crisenoy;200070779;D77;R11
77146;Croissy-Beaubourg;200057958;D77;R11
77147;La Croix-en-Brie;247700701;D77;R11
77148;Crouy-sur-Ourcq;247700065;D77;R11
77150;Cuisy;200033090;D77;R11
77151;Dagny;200090504;D77;R11
77152;Dammarie-les-Lys;247700057;D77;R11
77153;Dammartin-en-Goële;200055655;D77;R11
77154;Dammartin-sur-Tigeaux;200090504;D77;R11
77155;Dampmart;247700594;D77;R11
77156;Darvault;200023240;D77;R11
77157;Dhuisy;247700065;D77;R11
77158;Diant;247700107;D77;R11
77159;Donnemarie-Dontilly;200040251;D77;R11
77161;Dormelles;247700032;D77;R11
77162;Doue;200072544;D77;R11
77163;Douy-la-Ramée;247700065;D77;R11
77164;Échouboulains;200070779;D77;R11
77165;Les Écrennes;200070779;D77;R11
77167;Égligny;200040251;D77;R11
77168;Égreville;200023919;D77;R11
77169;Émerainville;200057958;D77;R11
77171;Esbly;247700339;D77;R11
77172;Esmans;247700107;D77;R11
77173;Étrépilly;247700065;D77;R11
77174;Everly;200040251;D77;R11
77175;Évry-Grégy-sur-Yerre;200070779;D77;R11
77176;Faremoutiers;200090504;D77;R11
77177;Favières;200072874;D77;R11
77178;Faÿ-lès-Nemours;200023240;D77;R11
77179;Féricy;200070779;D77;R11
77180;Férolles-Attilly;200023125;D77;R11
77181;Ferrières-en-Brie;247700594;D77;R11
77182;La Ferté-Gaucher;200072544;D77;R11
77183;La Ferté-sous-Jouarre;200090504;D77;R11
77184;Flagy;247700032;D77;R11
77185;Fleury-en-Bière;200072346;D77;R11
77186;Fontainebleau;200072346;D77;R11
77187;Fontaine-Fourches;200040251;D77;R11
77188;Fontaine-le-Port;200070779;D77;R11
77190;Fontains;247700701;D77;R11
77191;Fontenailles;247700701;D77;R11
77192;Fontenay-Trésigny;200072874;D77;R11
77193;Forfry;200072130;D77;R11
77194;Forges;247700107;D77;R11
77195;Fouju;200070779;D77;R11
77196;Fresnes-sur-Marne;200033090;D77;R11
77197;Frétoy;200037133;D77;R11
77198;Fromont;200023240;D77;R11
77199;Fublaines;200072130;D77;R11
77200;Garentreville;200023240;D77;R11
77201;Gastins;247700701;D77;R11
77202;La Genevraye;247700032;D77;R11
77203;Germigny-l'Évêque;200072130;D77;R11
77204;Germigny-sous-Coulombs;247700065;D77;R11
77205;Gesvres-le-Chapitre;200072130;D77;R11
77206;Giremoutiers;200090504;D77;R11
77207;Gironville;200023919;D77;R11
77208;Gouaix;200040251;D77;R11
77209;Gouvernes;247700594;D77;R11
77210;La Grande-Paroisse;247700107;D77;R11
77211;Grandpuits-Bailly-Carrois;247700701;D77;R11
77212;Gravon;200040251;D77;R11
77214;Gressy;200055655;D77;R11
77215;Gretz-Armainvilliers;200023125;D77;R11
77216;Grez-sur-Loing;200023240;D77;R11
77217;Grisy-Suisnes;200070779;D77;R11
77218;Grisy-sur-Seine;200040251;D77;R11
77219;Guérard;200090504;D77;R11
77220;Guercheville;200023240;D77;R11
77221;Guermantes;247700594;D77;R11
77222;Guignes;200070779;D77;R11
77223;Gurcy-le-Châtel;200040251;D77;R11
77224;Hautefeuille;200090504;D77;R11
77225;La Haute-Maison;200090504;D77;R11
77226;Héricy;200072346;D77;R11
77227;Hermé;200040251;D77;R11
77228;Hondevilliers;200072544;D77;R11
77229;La Houssaye-en-Brie;200072874;D77;R11
77230;Ichy;200023919;D77;R11
77231;Isles-les-Meldeuses;247700065;D77;R11
77232;Isles-lès-Villenoy;200072130;D77;R11
77233;Iverny;200033090;D77;R11
77234;Jablines;247700594;D77;R11
77235;Jaignes;247700065;D77;R11
77236;Jaulnes;200040251;D77;R11
